MST1,18,"49721379,49721746,49721982,49722170,49722444,49722694,49722903,49723028,49723292,49723494,49723745,49724116,49724379,49724581,49724796,49724988,49725182,49726030,","49721622,49721886,49722089,49722317,49722522,49722815,49722939,49723165,49723395,49723625,49723914,49724235,49724500,49724718,49724911,49725101,49725330,49726196,",
SLC8A1,10,"40339285,40366540,40387904,40391993,40397420,40401845,40401964,40402400,40405526,40655612,","40342769,40366816,40388004,40392124,40397489,40401860,40401982,40402421,40405633,40657444,",
CACNA1I,37,"39966757,39994155,39996524,40015314,40030569,40036871,40038801,40042573,40043826,40045505,40054156,40054935,40055437,40055701,40056348,40057112,40057969,40058780,40059722,40060095,40060743,40061502,40061885,40064296,40066042,40066807,40068203,40068953,40069967,40073345,40073991,40075111,40075726,40076934,40078500,40080306,40081765,","39966993,39994267,39996658,40015412,40030729,40037187,40038894,40042886,40043931,40045930,40054308,40055121,40055555,40055857,40056442,40057315,40058440,40058881,40059846,40060164,40060928,40061629,40062011,40064386,40066235,40066959,40068313,40069087,40070038,40073424,40074113,40075450,40075873,40077057,40078666,40080503,40085740,",
SLC20A2,11,"42273979,42286275,42287581,42294506,42296967,42302163,42317413,42320522,42323294,42329619,42396963,","42275485,42286360,42287767,42295095,42297171,42302280,42317510,42320608,42323435,42330172,42397356,",
TBC1D4,21,"75858799,75863069,75866237,75868989,75873465,75876378,75880448,75884077,75886873,75894149,75898372,75900332,75901887,75911056,75915260,75915631,75923305,75930282,75933904,75936161,76055405,","75861161,75863246,75866407,75869149,75873710,75876537,75880607,75884287,75887034,75894173,75898537,75900559,75901962,75911176,75915371,75915723,75923438,75930387,75933994,75936743,76056250,",
NDOR1,14,"140100118,140100683,140106953,140108231,140108418,140108655,140109021,140109249,140109546,140109858,140110110,140110350,140110545,140110723,","140100364,140100761,140107051,140108330,140108520,140108865,140109143,140109470,140109654,140109973,140110257,140110469,140110640,140113813,",
IL20RA,7,"137321107,137325757,137329735,137330453,137332410,137338104,137365777,","137323492,137325897,137329880,137330629,137332589,137338240,137366317,",
MID2,10,"107069083,107083899,107097838,107147187,107148707,107159231,107160735,107167572,107169323,107169900,","107069660,107084615,107097934,107147295,107148856,107159359,107160969,107167734,107169531,107174867,",
MGEA5,16,"103544199,103547120,103550652,103551110,103552595,103553669,103557736,103558598,103559998,103563491,103565801,103567486,103569940,103572786,103573311,103577580,","103546344,103547280,103550845,103551196,103552700,103553755,103557911,103559212,103560157,103563776,103565900,103567658,103570071,103572884,103573363,103578222,",
MLYCD,5,"83932729,83940591,83941730,83945822,83948560,","83933277,83940704,83941887,83945972,83949787,",
ITSN2,30,"24443187,24468997,24469665,24471497,24471705,24475213,24477235,24480756,24483974,24484429,24493539,24494634,24498581,24507631,24509080,24516556,24518532,24521533,24522777,24524022,24524833,24526667,24531485,24533152,24533357,24535080,24536328,24538000,24550920,24583172,","24443935,24469189,24469762,24471619,24471751,24475380,24477300,24480962,24484119,24484611,24493637,24494810,24498718,24507712,24509220,24516644,24518673,24521683,24523040,24524108,24524971,24526731,24531625,24533249,24533561,24535244,24536392,24538093,24550984,24583397,",
NCR3,4,"31556659,31557302,31557558,31560455,","31556953,31557410,31557903,31560762,",
EVC2,22,"5564145,5566984,5570170,5576411,5577966,5586349,5617148,5620204,5624263,5627475,5630285,5633519,5642240,5664833,5667241,5682986,5687096,5690883,5692991,5696061,5699319,5710012,","5564842,5567086,5570367,5576499,5578181,5586577,5617271,5620409,5624718,5627635,5630461,5633759,5642565,5664973,5667376,5683040,5687206,5691070,5693060,5696228,5699374,5710294,",
ZC3H12B,5,"64708614,64717011,64718878,64719762,64721668,","64709289,64717151,64719113,64719869,64727767,",
MYH8,40,"10293641,10295198,10295858,10296147,10296401,10297565,10298449,10299646,10299869,10300119,10301760,10302084,10302859,10303706,10304185,10304362,10304591,10304859,10307646,10309357,10309590,10310006,10310208,10312413,10312595,10314093,10315686,10315926,10317218,10317508,10317702,10318432,10318608,10318788,10318997,10321961,10322203,10323334,10324979,10325246,","10293920,10295294,10295963,10296318,10296527,10297769,10298758,10299771,10300035,10300303,10301957,10302203,10302986,10304096,10304276,10304508,10304768,10305102,10307902,10309494,10309714,10310124,10310296,10312481,10312905,10314264,10315836,10316045,10317357,10317612,10317801,10318496,10318701,10318897,10319025,10322118,10322347,10323574,10325023,10325267,",
MYBPC1,32,"101988708,102008273,102010979,102020649,102021546,102023211,102025348,102025798,102028331,102030449,102036196,102038441,102040540,102041822,102043037,102045008,102046455,102046892,102053449,102054935,102056135,102057203,102061509,102064098,102067204,102069069,102071012,102071879,102074120,102076381,102078159,102079359,","101988873,102008309,102011021,102020688,102021582,102023322,102025497,102025916,102028383,102030506,102036363,102038574,102040665,102041928,102043204,102045171,102046562,102047026,102053609,102055040,102056324,102057338,102061677,102064187,102067400,102069209,102071172,102072016,102074307,102076440,102078202,102079658,",
NFATC1,10,"77155771,77170402,77193578,77208781,77210953,77211675,77221310,77227449,77246247,77287527,","77156351,77171501,77193738,77208984,77211126,77211816,77221366,77227582,77246630,77289323,",
NFE2L2,5,"178095030,178097119,178097977,178098732,178129259,","178096736,178097311,178098067,178098999,178129859,",
AGA,9,"178351928,178354367,178355535,178357429,178358558,178359898,178360729,178361426,178363402,","178352962,178354501,178355643,178357505,178358673,178360011,178360842,178361580,178363657,",
RAB27A,6,"55495163,55516086,55520806,55522598,55526979,55562362,","55497903,55516210,55520910,55522684,55527154,55562592,",
PSPH,8,"56078743,56082715,56084926,56087292,56088765,56099621,56101653,56118830,","56079562,56082864,56085072,56087427,56088924,56099747,56101799,56119268,",
PKP2,14,"32943679,32945577,32949042,32955336,32974289,32975400,32976978,32993961,32996115,33003699,33021860,33030779,33031853,33049442,","32945426,32945665,32949232,32955490,32974463,32975565,32977096,32994139,32996247,33003907,33021996,33031477,33031966,33049780,",
PKDREJ,1,"46651559,","46659219,",
FAS,9,"90750287,90762785,90767456,90768645,90770295,90770509,90771755,90773099,90773875,","90750663,90762951,90767594,90768754,90770357,90770572,90771838,90773124,90775542,",
B4GALNT1,11,"58019677,58021400,58021904,58022495,58022830,58023934,58024260,58024762,58024982,58025697,58026554,","58020744,58021641,58022045,58022686,58022929,58024115,58024301,58024869,58025147,58025916,58027022,",
RSPH9,5,"43612766,43618111,43623298,43624313,43638525,","43613062,43618277,43623428,43624460,43638748,",
HES7,4,"8023907,8025660,8026348,8027360,","8025340,8025748,8026444,8027410,",
CHRNA3,6,"78887646,78893594,78909365,78910958,78911117,78913054,","78889074,78894606,78909475,78911003,78911257,78913637,",
CHRNA2,7,"27317277,27320495,27324745,27326851,27327277,27328502,27336340,","27319271,27321510,27324855,27326896,27327498,27328711,27336813,",
CHRM2,4,"136553831,136554007,136676933,136699566,","136553920,136554165,136677011,136701771,",
CHRM3,5,"239792372,239795523,239841485,239990551,240070732,","239792839,239795586,239841588,239990678,240072717,",
RPL36,4,"5690271,5690516,5691329,5691542,","5690338,5690611,5691464,5691678,",
DAPK3,9,"3958450,3960056,3961006,3963640,3963868,3964241,3964628,3969671,3970918,","3959635,3960102,3961159,3963667,3963917,3964371,3964989,3969827,3971121,",
FOXE3,1,"47881743,","47883724,",
CYP51A1,10,"91741462,91746357,91747833,91752433,91753047,91755566,91756818,91758193,91761087,91763486,","91743157,91746526,91747929,91752629,91753167,91755741,91756945,91758370,91761186,91763840,",
CYP27B1,9,"58156116,58157393,58157880,58158160,58158536,58158793,58159079,58159789,58160629,","58157038,58157591,58157959,58158333,58158709,58158994,58159282,58159980,58160976,",
NPC2,5,"74946642,74947404,74951117,74953031,74959895,","74946991,74947482,74951290,74953139,74960084,",
ADIPOR1,8,"202909952,202911152,202912885,202914110,202915566,202917431,202920057,202927312,","202910829,202911346,202913073,202914297,202915738,202917548,202920292,202927524,",
MPC1,4,"166778407,166779461,166780282,166796293,","166778941,166779594,166780382,166796501,",
IER3IP1,3,"44681389,44683806,44702557,","44682603,44683908,44702745,",
ZFR,20,"32354455,32364053,32364269,32379220,32380180,32385613,32387654,32388574,32390380,32395264,32397324,32400111,32403210,32404010,32406878,32415073,32417752,32419925,32444334,32444727,","32356045,32364151,32364381,32379316,32380278,32385755,32387805,32388780,32390543,32395410,32397444,32400308,32403502,32404202,32407126,32415292,32417897,32420208,32444434,32444844,",
GRID1,16,"87359311,87373163,87379623,87406958,87482759,87484108,87487611,87489269,87614252,87615785,87628766,87675942,87898575,87966120,88123697,88126070,","87362458,87373404,87379790,87407154,87482898,87484433,87487809,87489371,87614372,87615947,87628937,87675996,87898781,87966405,88123853,88126250,",
PRKG2,19,"82008523,82013539,82025523,82026966,82031601,82056308,82058546,82061686,82063947,82065385,82070037,82073113,82074797,82088314,82090816,82092844,82095946,82125740,82136089,","82010957,82013606,82025586,82027089,82031765,82056450,82058636,82061823,82064101,82065484,82070106,82073208,82074875,82088378,82090922,82092958,82096113,82126214,82136271,",
AIM2,6,"159032274,159033275,159035699,159038357,159043027,159046422,","159032508,159033464,159036119,159038491,159043309,159046647,",
WISP3,6,"112375277,112375537,112382193,112385957,112389407,112390541,","112375364,112375608,112382491,112386200,112389601,112390887,",
ABCG2,16,"89011415,89015728,89016671,89018604,89020475,89022381,89028335,89034454,89036108,89039260,89042786,89052212,89052954,89053727,89060944,89079537,","89013533,89015811,89016761,89018759,89020600,89022471,89028418,89034705,89036210,89039412,89042944,89052365,89053069,89053787,89061166,89080011,",
ECEL1,18,"233344536,233345108,233345427,233345800,233346215,233346491,233347127,233347259,233347560,233347814,233348125,233348710,233349181,233349510,233349690,233349908,233350577,233352428,","233344962,233345185,233345523,233345866,233346340,233346559,233347179,233347318,233347664,233347889,233348224,233348933,233349306,233349603,233349801,233349977,233351464,233352569,",
KCNK6,3,"38810483,38817232,38817819,","38810912,38817628,38819649,",
USH1C,21,"17515441,17518304,17519708,17522597,17523028,17523485,17538947,17542416,17542892,17544330,17544757,17544965,17545997,17547893,17548299,17548562,17548769,17552700,17552945,17554801,17565818,","17515923,17518360,17519818,17522697,17523082,17523527,17539021,17542541,17542958,17544473,17544814,17545025,17546082,17547988,17548357,17548587,17548878,17552839,17553089,17554869,17565963,",
DUSP14,3,"35849950,35870778,35872282,","35850064,35870866,35873588,",
RAPGEF4,31,"173600524,173659752,173662252,173679006,173782529,173787008,173825487,173825849,173830289,173831988,173848223,173850160,173852923,173853420,173855537,173861193,173865993,173879191,173881076,173881901,173882153,173883383,173885345,173891299,173891808,173894891,173898641,173900852,173901355,173913327,173916367,","173600776,173659895,173662341,173679153,173782602,173787028,173825541,173825956,173830411,173832172,173848308,173850221,173853000,173853567,173855653,173861282,173866072,173879342,173881165,173881932,173882232,173883530,173885443,173891425,173891987,173894982,173898692,173900940,173901420,173913382,173917620,",
SCN3A,28,"165944029,165948763,165950883,165952020,165952976,165953761,165956811,165969394,165970325,165971964,165984140,165986449,165987753,165994388,165995985,165997160,166003248,166010961,166012271,166018817,166019065,166020127,166020901,166025245,166026939,166032640,166043060,166060332,","165947855,165949034,165950988,165952158,165953030,165954034,165956934,165969568,165970480,165972085,165984611,165986806,165987927,165994627,165996118,165997508,166003539,166011168,166012413,166018881,166019338,166020219,166021030,166025335,166027058,166032954,166043257,166060577,",
IGF1R,21,"99191767,99250790,99434553,99439985,99442705,99451913,99454543,99456272,99459192,99459900,99465376,99467104,99467753,99472786,99473463,99478052,99478544,99482429,99486151,99491802,99500289,","99192904,99251336,99434866,99440134,99442850,99452128,99454670,99456511,99459360,99460105,99465660,99467241,99467913,99472889,99473534,99478282,99478655,99482589,99486281,99491937,99507759,",
TP53AIP1,4,"128805269,128806432,128807572,128812688,","128805607,128806544,128807789,128813294,",
CISH,4,"50643884,50645803,50647803,50649061,","50645573,50646024,50647960,50649262,",
CACNB2,14,"18429605,18439811,18690852,18787283,18789740,18795399,18803439,18807264,18807838,18816516,18823004,18825029,18827108,18828158,","18429785,18439904,18690972,18787406,18789877,18795476,18803459,18807345,18807897,18816626,18823156,18825125,18827294,18830688,",
SEZ6L2,17,"29882479,29883507,29883729,29884560,29884858,29888076,29888591,29889607,29891184,29896906,29898969,29899860,29906579,29907041,29908142,29909173,29910261,","29883049,29883604,29883847,29884752,29885050,29888271,29888788,29889746,29891385,29897070,29899138,29900046,29906781,29907181,29908442,29909305,29910585,",
SLC4A3,23,"220492291,220492681,220493126,220493865,220494301,220494793,220496689,220496983,220497595,220497995,220498601,220499141,220499992,220500394,220501023,220501401,220502302,220502885,220503424,220504203,220505151,220505510,220506372,","220492467,220492765,220493292,220494143,220494417,220495074,220496838,220497164,220497731,220498179,220498701,220499326,220500218,220500613,220501172,220501596,220502533,220502975,220503591,220504457,220505321,220505684,220506702,",
