AKR1C4,"Serum progesterone levels in bipolar disorder, association with|Reduced enzyme activity with DAUN|Reduced activity|Disorder of sexual development, in males|Colorectal cancer "
HBG2,"Neonatal cyanosis  |Neonatal cyanosis & anaemia|Reduced oxygen affinity|Thalassaemia epsilon-gamma-delta-beta|Thalassaemia, modifier of|Methemoglobinaemia and cyanosis in the newborn|Increased promoter activity|Hereditary persistence of foetal haemoglobin, association with|Hereditary persistence of foetal haemoglobin|Haemoglobin variant|Foetal hemoglobin levels, association with|Elevated foetal G gamma globin levels"
MTMR3,"Inflammatory bowel disease, association with"
UTS2R,Myocardial hypertrophy
clrn1tv4,Usher syndrome 2
myo7atv2,Usher syndrome 2
CDK2,Disrupted spermatogenesis
EXOC3L1,"Increased HDL levels, association with "
GIMAP5,Reduced expression
AKNAD1,"Diabetes, type 2, association with"
RARG,Anthracycline-induced cardiotoxicity
SLFN14,Thrombocytopaenia with excessive bleeding and platelet secretion defects
HCCS,"Glaucoma, primary angle-closure|Microphthalmia with linear skin lesions|Microphthalmia with linear skin lesions & autism spectrum disorder|Microphthalmia, syndromic 7|Peters' anomaly"
SHPK,"Sedoheptulokinase deficiency, isolated"
PDLIM4,Increased fibrinogen levels
STAB2,Altered plasma factor VIII and VWF levels
CTTN,"Acute lung injury, association with"
HNRNPK,"Intellectual disability, facial dysmorphisms and skeletal and connective tissue abnormalities"
BCAT2,Hypervalinaemia & hyperleucine-isoleucinaemia
DDTL,"Schizophrenia, association with  "
HERC1,"Overgrowth, intellectual disability & facial dysmorphism"
NOX1,"Inflammatory bowel disease, very early-onset"
HCN4,"Sinus node disease|Sinus node dysfunction & noncompaction cardiomyopathy|Sudden infant death syndrome |Sudden unexpected death in epilepsy|Tachycardia-bradycardia syndrome and atrial fibrillation|Ventricular tachycardia |Sinus bradycardia, asymptomatic, association with|Sinus bradycardia & myocardial noncompaction|Sinus bradycardia|Inappropriate sinus tachycardia|Brugada syndrome|Bradycardia & left ventricular noncompaction cardiomyopathy|Atrioventricular block  |Atrial fibrillation"
MIR1307,"Colorectal cancer, association with"
IRF3,Herpes simplex encephalitis 
SP140,"Multiple sclerosis, predisposition to"
PPP2R5C,Overgrowth  
PPP2R5B,Overgrowth  
HCRT,"Sleep onset, Parkinson, association with |Narcolepsy, early onset"
ERCC6-PGBD3,Premature ovarian failure 
RBMX,"Intellectual disability syndrome, X-linked"
DOCK4,Dyslexia 
HELLPAR, HELLP syndrome|HELLP syndrome
BPIFB4,"Longevity, association with"
LINC00881,Increased gene expression
CHST11,Skeletal malformation & malignant lymphoproliferative disease
HCRTR1,"Migraine, association with|Polydipsia-Hyponatremia, association with"
IQCK,Limb body wall complex / amniotic band sequence
TNRC6A,"Age at menarche, association with"
PRKAG1,"Age at menarche, association with"
nebi3,Nemaline myopathy 2|Neuromuscular disorder
IFT81,Ciliopathy  
FADS1,"Total cholesterol levels, association with"
slc26a4tv,Deafness  
ACP2,"Fasting plasma glucose levels, association with"
NUP160,"HDL cholesterol and proinsulin levels, association with"
HCRTR2,"Tourette syndrome|Panic disorder, in females, association with|Excessive daytime sleepiness|Cluster headache, association with "
pafah1b2tv4,"Total cholesterol levels, association with"
C6orf106,"Total cholesterol levels, association with"
C12orf43,"Total cholesterol levels, association with"
MAU2,"Total cholesterol levels, association with"
TMED5,"HDL cholesterol, association with "
SLC12A4,"HDL cholesterol, association with "
E2F4,"HDL cholesterol, association with "
RPS6KA1,"HDL cholesterol, association with "
ILF3,"LDL-cholesterol, association with"
GRINA,"LDL-cholesterol, association with"
HTT,"Potential protein deficiency|Huntington's disease without chorea.|Huntington disease, age at onset, association with|Huntington disease|Chorea, non-progressive, early-onset.|Benign hereditary chorea."
GATAD2A,"Total cholesterol levels, association with"
LST1,"Total cholesterol levels, association with"
NSMAF,"Total cholesterol levels, association with"
MKRN2,"Total cholesterol levels, association with"
UFSP2,"Hip dysplasia, Beukes type"
HSD17B13,"Total cholesterol levels, association with"
IPO9,"Body mass index, association with "
RIPPLY1,Intellectual disability  
MRPL10,Intellectual disability  
HDAC9,"Peters' anomaly |Immunodeficiency, common variable, association with  "
ZNRF3,"Waist-to-hip ratio, association with"
CPEB4,"Waist-to-hip ratio, association with"
ZNF664,"Waist-to-hip ratio, association with"
CCDC92,"Waist-to-hip ratio, association with"
TAS2R30,"Bitter taste sensitivity, association with"
GFRA2,Hirschsprung disease  
GAS5,"Hepatocellular carcinoma, increased risk, association with"
PIGY,"Microcephaly & developmental delay|Dysmorphism, seizures, developmental delay, cataracts & early death"
HESX1,"Septo-optic dysplasia |Pituitary stalk interruption syndrome|Pituitary hypoplasia|Pituitary hormone deficiency, combined|Pituitary aplasia|Panhypopituitarism|Kallmann syndrome|Isolated growth hormone deficiency|Hypopituitarism with pituitary stalk interruption|Combined pituitary hormone deficiency"
SIRT1-AS,"Hepatocellular carcinoma, reduced risk, association with"
TAPT1,"Osteochondrodysplasia, complex lethal"
PLIN2,"Reduced insulin secretion and increased insulin sensitivity, association with.|Reduced plasma triglyceride levels, association with"
fgae,Dysfibrinogenaemia
RSPRY1,"Spondyloepimetaphyseal dysplasia, progressive"
BTG2,Microcephaly  
ATP8B4,"Systemic sclerosis, association with"
HEXA,Tay-Sachs disease|Prader-Willi syndrome with Tay-Sachs disease|Gangliosidosis GM2|Beta-hexosaminidase pseudodeficiency
CCDC174,Psychomotor delay & hypotonia
SRSF2,RNA binding affinity
BAMBI,"Obesity, association with"
SIPA1L3,Cataract|Lens & ocular anterior segment abnormalities
ascc1tv2,"Increased severity, in Rheumatoid arthritis, association with"
SLCO4A1,"Age at menopause, association with"
MCM2,"Hearing loss, non-syndromic, autosomal dominant"
TLE6,"Infertility, female "
AKR1D1,3-oxo-Delta(4)-steroid 5beta-reductase deficiency|Cholestatic liver disease in infancy
HEXB,Sandhoff disease.|Sandhoff disease|Potential protein deficiency|Motor neuron disease|Heat lability hexosaminidase|Gangliosidosis GM2|Altered enzyme activity
CFDP1,"Carotid intima media thickness, association with"
NEO1,Autism spectrum disorder
SLC25A26,Intra-mitochondrial methylation deficiency
DCTN2,"Charcot-Marie-Tooth disease, intermediate"
C19orf45,"Moyamoya disease, association with"
ZNF783,"Moyamoya disease, association with"
MLLT6,"Moyamoya disease, association with"
ZXDC,"Moyamoya disease, association with"
NAPSA,"Moyamoya disease, association with"
RPTN,"Moyamoya disease, association with"
HFE,"Iron overload trait, association with|Iron overload|Iron deficiency, protection against, association with|Increased risk of type 2 diabetes but not of chronic complication|Incr. hepatocellular iron deposition & decr. serum hepcidin levels, in nonalcoholic fatty liver disease, association with.|Hypertriglyceridaemia|Hyperferritinaemia |Iron overload, association with.|Liver disease, in alcoholics, association with|Lower total & LDL cholesterol, association|Mean cell haemoglobin, association with|Ovarian cancer, association with|Pulse pressure, lead exposure related, association with|Requirement for total hip replacement, in osteoarthritis, association with.|Serum transferrin levels, association with|White matter fibre integrity, association with|Hepatocellular carcinoma, increased risk|Haemochromatosis, association with|Abnormal sperm motility|Altered iron status|Alzheimer disease|Alzheimer disease, protection, association with|Amyotrophic lateral sclerosis, protection against, association with.|Breast and colorectal cancer, association with|Chronic myeloproliferative disease modifier|Colorectal cancer and Hepatocellular cancer, in men, association with.|Colorectal cancer, increased risk, association with|Haemochromatosis|Gastric cancer, association with.|Ferritin levels, in premenopausal women, association with|Ferritin concentrations in synovial fluid, association with|Encephalopathy.|Diabetes |Coronary heart disease in women, increased risk"
ZNF257,Reduced expression
RTN4IP1,"Optic neuropathy, early-onset"
SEZ6L,Autism spectrum disorder
CEP104,Joubert syndrome
gnastv2,"Thyroid cancer, non-medullary"
b9d1tv1,Joubert syndrome
c2cd3tv1,Joubert syndrome
PSMB4,CANDLE syndrome
PSMA3,CANDLE syndrome
HFE2,Haemochromatosis|Hyperferritinaemia
DAAM2,"46,XY disorder of sex development "
NRROS,"46,XY disorder of sex development "
BMP8A,"Ankylosing spondylitis, protection against, association with"
BMP6,"Ankylosing spondylitis, association with"
CNTN5,"Ankylosing spondylitis, protection against, association with"
EEF1DP3,"Ankylosing spondylitis, association with"
RUNDC3A,"Parkinson disease, early onset"
KCNAB1,"Epileptic encephalopathy, early infantile"
ANKRD13A,"Parkinson disease, early onset"
PAPD4,"Parkinson disease, early onset"
HGD,Alkaptonuria
PMEL,"Parkinson disease, early onset"
FBXL17,"Parkinson disease, early onset"
MGA,"Parkinson disease, early onset"
SLC9A3,Sodium diarrhoea
LIMS2,"Muscular dystrophy, cardiomyopathy and triangular tongues"
SLC16A9,"Renal overload gout, association with"
NONO,Intellectual disability  
TRIM44,Aniridia
HGSNAT,Mucopolysaccharidosis IIIC
FRMD4A,"Microcephaly, intellectual disability & dysmorphism"
ACTL6B,"Intellectual disability, cortical atrophy and seizures"
AGBL2,"Intellectual disability, cerebral & cerebellar atrophy and delayed myelination"
ASH2L,Developmental delay and intellectual disability
ASTN1,Intellectual disability  
FAM222A,"Intellectual disability, microcephaly, cerebellar atrophy and ataxia"
CDK10,"Intellectual disability, mild cerebellar atrophy and seizures"
CEP97,"Intellectual disability, brachydactyly, facial dysmorphism"
CINP,"Intellectual disability, microcephaly and epilepsy"
CPLX1,"Intellectual disability, cortical atrophy and seizures"
HIF1A,"Oral squamous cell carcinoma, association with|Predispostion to power sports|Prostate cancer|Reduced hypoxic stress at altitude, association|Renal carcinoma, association with|Schizophrenia  |Urinary cancer, in Asians, and prostate cancer, association with.|Urinary cancer, in Caucasians, association with.|More severe septal hypertrophy and diastolic dysfunction, in hypertrophic cardiomyopathy, association with.|Maximal oxygen consumption, association with|Adverse outcomes in acute kidney injury|Cancer, increased risk|Colorectal cancer, tumour location and size, association|Diabetes type 1 and 2, association with|Fast-twitch muscle fibre predominance, association with|Gains in VO2max following endurance training, association|Glioma, increased risk|Lung cancer, increased risk"
CSRP2BP,"Intellectual disability, cortical atrophy and seizures"
DSCAML1,"Motor neuron disease, scoliosis, chest deformity"
GTF3C1,"Intellectual disability, cerebral atrophy, strabismus"
HELZ,"Intellectual disability, atrophic posterior corpus callosum, microcephaly"
IGFBP4,"Intellectual disability, microcephaly, cerebral atrophy, Dandy-Walker anomaly and axonal type sensoryneural polyneuropathy"
INA,"Intellectual disability, microcephaly and seizures"
MXRA8,"Intellectual disability, severe microcephaly, cortical dysplasia-agyria and pachygyria"
OGDHL,"Intellectual disability, microcephaly, cerebral palsy, precocious puberty and clinodactyly"
PLEKHG2,"Intellectual disability, microcephaly, hypotonia, cerebellar atrophy and nystagmus"
PRUNE,"Intellectual disability, microcephaly, left frontotemporal atrophy, cerebellar atrophy and seizures|Intellectual disability, microcephaly, cortical atrophy, cerebellar atrophy and seizures"
HIF1AN,"Colorectal cancer, increased risk, association with"
SMARCA1,"Intellectual disability, microcephaly, spasticity, cortical atrophy, Coffin-Syris-like dysmorphic features"
SLITRK5,bilateral sensorineural hearing loss
EPHA1,Alzheimer disease
TNN,Microcephaly and intellectual disability
TTC1,"Intellectual disability, cortical dysplasia and microcephaly"
TTI1,Microcephaly and intellectual disability
TUT1,"Intellectual disability, cerebellar atrophy and seizures"
ULK2,"Intellectual disability, facial dysmorphism, elastic joints and clinodactyly"
HK1,"Retinitis pigmentosa|Neuropathy, hereditary motor and sensory, Russe type |Haemolytic anaemia|Charcot-Marie-Tooth disease ?"
USP11,"Intellectual disability, syntelencephaly, Wormian bone, focal alopecia"
VARS,"Intellectual disability, microcephaly, cortical atrophy and seizures"
PIAS4,Macrocephaly/microcephaly in 19p13.3 microdeletion/microduplication syndrome
CEP57L1,Absence of the anterior or posterior cruciate ligament
MCF2L,Altered transcriptional activity  
ZGRF1,"Waist-to-hip ratio, association with"
DNASE1L1,"Glycogen storage disease 2, modifier of"
AATF,Pancreatic cancer 
NEK11,Pancreatic cancer 
RHNO1,Pancreatic cancer 
HK2,"Diabetes, NIDDM "
HLA-A,"Rheumatoid arthritis, seropositive, reduced risk|HLA-A variant|HLA-A null allele|HLA-A low expression allele"
AKR7A3,"Leukaemia, risk, association with|Lung cancer"
HLA-B,"Rheumatoid arthritis, susceptibility, association|Rheumatoid arthritis, seronegative, association with|HLA-B null allele|HLA-B low expression allele|Ankylosing spondylitis, reduced risk, association with "
HLA-C,"Reduced HIV viral load, association with|Psoriasis, association with|HLA-C null allele|HLA-C low expression allele|HIV, slower progression to AIDS|Altered expression"
HLA-DMB,Altered transcriptional activity
HLA-DPB1,"Rheumatoid arthritis, susceptibility, association|Respiratory disease, aspirin-exacerbated|Null allele|Multiple sclerosis, susceptibility to, association with |HBV infection, association with|Beryllium disease, chronic, association with|Ankylosing spondylitis, association with"
HLA-DQA1,"Red blood cell count, association with|Lung cancer |HLA null allele|Achalasia, association with"
HLA-DRA,"Total cholesterol levels, association with|Parkinson disease, late-onset, assoc with |Immunoglobulin A nephropathy, increased risk, association "
HLA-DRB1,"Sarcoidosis, susceptibility, association with|Rheumatoid arthritis, seronegative, association with|Narcolepsy|Multiple sclerosis, association with|HLA null allele|Graves disease, association with|Asparaginase sensitivity|Altered specificity "
HLA-G,"Preeclampsia, association with|Preeclampsia in multigravid pregnancies, association with|Plasma levels, association with|Perinatal HIV transmission, association with|Oesophageal cancer, increased risk, association with|Nasopharyngeal carcinoma, survival, reduced rate, association with|Preeclampsia, association with.|Recurrent abortions, association with|Recurrent miscarriage, predisposition to|Recurrent spontaneous abortion, association with|Reduced serum HLA-G expression, association with|Severe pre-eclampsia, reduced risk, association with|Systemic lupus erythematosus, association with|Unexplained recurrent spontaneous abortion, association with.|Nasopharyngeal carcinoma, progress, protection against, association with|Miscarriage, increased risk, association with|Miscarriage, association with|Altered miRNA targeting, association with|Celiac disease, association with|CMV infection in children, association with|Decr. soluble HLA-G levels, association with.|Disease progression in early rheumatoid arthritis, association with.|Enterovirus 71 infection, in children, association with.|Hepatocellular carcinoma, association with.|Hepatocellular carcinoma, reduced risk|HLA-G null allele|HTLV-1 infection risk, association with|Increased HIV viral load, association with|Increased mRNA stability, association with|Invasive cervico-vaginal cancer, association with|Leprosy, polar form"
